reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,texto_Traducido
724bb746-415d-43a5-b34f-a3924f104af9,Aigle Mohamed,https://play-lh.googleusercontent.com/a/ACg8ocLSfRgznOhOrV6Mam0aWiHcgWGysloEqCGp89FuS7FxJxb29w=mo,Ça bug je peux pas lire les messages ???!!!!!!!!!,1,1,24.4.0,2024-04-27 07:30:05,,,24.4.0,Ça bug je peux pas lire les messages ???!!!!!!!!!
8153c4a7-a4dd-467a-9787-ad9699dddf58,Lucaputos Lucaputos,https://play-lh.googleusercontent.com/a/ACg8ocKF-GgJtqNLK5zvL3A9K-plg-r0Huzzycw4hHuVTX2k0pRS9g=mo,Since the last update! The 24th april 2024! This app bug a lot! 👎🏼 It was already with issues before but not it is more worst! No need to be the first hook up gay app if it is to update like that! 🙏🏼,1,0,24.4.0,2024-04-27 04:37:27,,,24.4.0,Since the last update! The 24th april 2024! This app bug a lot! 👎🏼 It was already with issues before but not it is more worst! No need to be the first hook up gay app if it is to update like that! 🙏🏼
efaadaf8-7fcf-4bb9-9e63-6962550e22c1,Valentino belk,https://play-lh.googleusercontent.com/a/ACg8ocIDaIeRXK4rpKYTTTPw1VaafSB67oCdCpLZtzOmSIHdPzyi1Q=mo,UN PROFIL = UNE PUB ! La seule solution étant un abonnement de presque 30euros par mois c'est trop !!! Grindr c'est tellement devenu trop 2013,2,0,24.4.0,2024-04-27 02:39:30,,,24.4.0,UN PROFIL = UNE PUB ! La seule solution étant un abonnement de presque 30euros par mois c'est trop !!! Grindr c'est tellement devenu trop 2013
61e45d95-17a5-4824-a800-eff9c8d45bf5,Edgar,https://play-lh.googleusercontent.com/a-/ALV-UjW4rVZbTDMYjc8IN_f_m6a0j1ag_JIcradq9Io97p2yxYpn8zUoug,Que des bouffons sur cette app.,1,0,9.14.0,2024-04-27 01:46:18,,,9.14.0,Que des bouffons sur cette app.
cca858c4-7e0b-4b49-bd06-79a034203f28,REGIS HERBAUT,https://play-lh.googleusercontent.com/a/ACg8ocIq0JnUd-wpKWzl5KzIauAbO9aDZ6yO7lADOeaJt6F56ya6jw=mo,Depuis la maj plus de réponses instantanées c est super long les messages envoyés sont reçus avec retard j ai annulé mon abonnement !! 😡😡,1,1,24.4.0,2024-04-27 00:51:12,,,24.4.0,Depuis la maj plus de réponses instantanées c est super long les messages envoyés sont reçus avec retard j ai annulé mon abonnement !! 😡😡
4e902d7d-6806-460f-a655-090215e18e80,Remy Barege,https://play-lh.googleusercontent.com/a/ACg8ocKrvPELvUenMN9aji2VCAHidf6o7KadXx8pPrnXyNFEfxhZSw=mo,C'est quoi cette mise à jour on peut plus envoyer de message à personne,1,1,,2024-04-27 00:50:56,,,,C'est quoi cette mise à jour on peut plus envoyer de message à personne
678be5a5-5571-4591-b718-fdbcbfd5f4fa,Gab Jill,https://play-lh.googleusercontent.com/a/ACg8ocLaH-BBfq_m4GyqMnjzDFkRVIFXXWrJaT6MDkwY4hxMabq-bQ=mo,"Nouvelle version, nouveau bugg. Impossible d’envoyer un seul message. Fa-bu-leux 🤣",1,6,24.4.0,2024-04-26 22:15:14,,,24.4.0,"Nouvelle version, nouveau bugg. Impossible d’envoyer un seul message. Fa-bu-leux 🤣"
517b3d31-79fd-4ad3-9f30-b764618ae6ca,Youssef Abboudi,https://play-lh.googleusercontent.com/a/ACg8ocLZRfWsYi9s7KAjYtA9c_Cw-rJvO7vzWAPZzuZ_PSUPASSiOw=mo,Some,5,0,24.4.0,2024-04-26 20:43:18,,,24.4.0,Some
64646d55-c939-4b82-abd0-7223e0de2c39,Christophe Segard,https://play-lh.googleusercontent.com/a-/ALV-UjXih8V3in0xdH4hd9REvLhiUMm9_2E_g8TonsCTw75FSy4M94iH,Obliger de retrograder car la dernier version 24.4 au moment d envoyer un message il fait retoure . Impossible d envoyer un message donc retour a la version 24.3,3,0,24.3.1,2024-04-26 17:58:11,,,24.3.1,Obliger de retrograder car la dernier version 24.4 au moment d envoyer un message il fait retoure . Impossible d envoyer un message donc retour a la version 24.3
27d67cb1-8d34-4fa1-bef9-42ab894e971f,slawomir18em,https://play-lh.googleusercontent.com/a-/ALV-UjUONsIIM9HJCuxvKXM0rlNpDZ_3E9kiQ69jUCJBvxcbDwPfjwh2,"Site fantôme, Le nombre descort , dileurs qui vondre de la drogue, Beaucoup de prostitution sur cette site . Tout début ça aite mieux gratuit et maintenant pour voire des profils tu es oublige payé presque 13euros par mois minimum. Comme quoi sur les dos en fait de friqué. En plus de ça que Beaucoup pub. Réveillez vous c'est pour cela qu'est fait les appi ??? A FUIRE",1,1,24.4.0,2024-04-26 16:21:30,,,24.4.0,"Site fantôme, Le nombre descort , dileurs qui vondre de la drogue, Beaucoup de prostitution sur cette site . Tout début ça aite mieux gratuit et maintenant pour voire des profils tu es oublige payé presque 13euros par mois minimum. Comme quoi sur les dos en fait de friqué. En plus de ça que Beaucoup pub. Réveillez vous c'est pour cela qu'est fait les appi ??? A FUIRE"
6a0f4698-8605-45dc-9122-1b21b2fce710,Frank Therabbit,https://play-lh.googleusercontent.com/a/ACg8ocLSp5NarCDXZtce92r3bCXo7AHntg5uGd97tGVHIBHJ_oI6fA=mo,"Vous pourriez arrêter avec vos mises à jour toutes les semaines ?! Depuis celle d'aujourd'hui, l'app quitte les conversations sans raisons et sans prévenir ce qui rend impossible de rédiger un message de plus de 5 mots. Idem pour enregistrer des vocaux, d'ailleurs. Incroyable quoi 🤬😤",1,1,24.4.0,2024-04-26 16:19:06,,,24.4.0,"Vous pourriez arrêter avec vos mises à jour toutes les semaines ?! Depuis celle d'aujourd'hui, l'app quitte les conversations sans raisons et sans prévenir ce qui rend impossible de rédiger un message de plus de 5 mots. Idem pour enregistrer des vocaux, d'ailleurs. Incroyable quoi 🤬😤"
fb9d5d94-6365-4dfc-94da-5790249bb1cf,Enzo Lvrs,https://play-lh.googleusercontent.com/a/ACg8ocIeCwkH61cMsA0vyZGBHfkD-D2ErWu17VdXP3Z8Fg1gHdu7Rw=mo,"N'importe quoi l'application: On ne peut pas choisir la tranche d'âge qu'on autorise à nous envoyer des messages. On ne peut pas empêcher une personne de nous envoyer des photos à caractère sexuel. On ne peut pas empêcher ceux qui n'ont pas de photos de leur visage à nous envoyer de messages. Maintenant il n'y a plus le bouton pour voir toutes les photos envoyées dans la conversation, il faut tout remonter. La liste des albums ne sont pas classés de récent à ancient, on doit les chercher.",1,6,,2024-04-26 13:03:42,,,,"N'importe quoi l'application: On ne peut pas choisir la tranche d'âge qu'on autorise à nous envoyer des messages. On ne peut pas empêcher une personne de nous envoyer des photos à caractère sexuel. On ne peut pas empêcher ceux qui n'ont pas de photos de leur visage à nous envoyer de messages. Maintenant il n'y a plus le bouton pour voir toutes les photos envoyées dans la conversation, il faut tout remonter. La liste des albums ne sont pas classés de récent à ancient, on doit les chercher."
3f9586c0-363d-492d-88fb-2181a7d03751,Hamed Solo (solo),https://play-lh.googleusercontent.com/a-/ALV-UjVonv9L1QHIqXCm7u-DKokqt89n38rEgzil53diHqaQSVrTYooV,Nice 🆗,5,0,,2024-04-26 12:28:35,,,,Nice 🆗
d90835e0-4951-4af6-9c06-cd2996e40bb6,Guillaume Djdeville,https://play-lh.googleusercontent.com/a-/ALV-UjWOYe3WLqAWrlLF9kceR-sVRTpO3MTAQtW9UEahBMc4Q50j7o0,"L'application en elle même très sympa, bien faite, j'aurais bien mis 5 étoiles. Je vous laisse juge sachant que AI google ne me laisse pas m'exprimer. Application bouré de pub et de pub même intrusive.",2,6,24.4.0,2024-04-26 12:18:23,,,24.4.0,"L'application en elle même très sympa, bien faite, j'aurais bien mis 5 étoiles. Je vous laisse juge sachant que AI google ne me laisse pas m'exprimer. Application bouré de pub et de pub même intrusive."
4c72571c-31e4-41bd-a448-9be2fe65e20c,Stephane Jean,https://play-lh.googleusercontent.com/a-/ALV-UjXkk3jvRmKruoK-hom1hXwD6WEqk4Awose2T-5lrcVsCWl9IC1q,Moyen. L'application à plusieurs problèmes de connexion et est souvent inutilisable...on doit sans cesse redémarrer.,1,0,24.4.0,2024-04-26 09:48:57,,,24.4.0,Moyen. L'application à plusieurs problèmes de connexion et est souvent inutilisable...on doit sans cesse redémarrer.
bcb63254-7505-4471-9cea-55e962c286af,Nicolas Bourdon,https://play-lh.googleusercontent.com/a/ACg8ocJXuC8tGM6nIwqiL1WmNzs_JteprwihneYO_8z60a7VhqmR4w=mo,Je ne peux meme pas m'inscrire car au moment de donner le numéro de téléphone pour le code bah rien ne se fait. Inadmissible,1,0,9.2.0,2024-04-26 09:35:58,,,9.2.0,Je ne peux meme pas m'inscrire car au moment de donner le numéro de téléphone pour le code bah rien ne se fait. Inadmissible
39eaf5e9-eed0-4481-a8ec-334d3d75f736,Chouchou Lacheb,https://play-lh.googleusercontent.com/a/ACg8ocI9wveZ5AkAihKg4hAouIIWdENkpW_wmZmO59fRqBIRgxQ5aw=mo,مشاء الله,5,0,,2024-04-26 09:14:46,,,,مشاء الله
45f0a20e-3b2a-4ff1-b4a9-50955d03d1e7,Pierre Nanoux,https://play-lh.googleusercontent.com/a/ACg8ocKV8ISCbUaB_26uTQFosCLwGCUw81xaq1InY3YfVeHiMqEArA=mo,"l'appli est bien mais elle devient de plus en plus contraignante en diminuant le nombre de profil possible à voir et les trop nombreuses pub qui incite à payer pour avoir plus... du coup, les 5 étoiles que j'aurais mis il y a quelques années sont au nombre de 2 car ça donne envie de quitter cette application... c'est vraiment dommage !",2,4,24.3.1,2024-04-26 06:32:26,,,24.3.1,"l'appli est bien mais elle devient de plus en plus contraignante en diminuant le nombre de profil possible à voir et les trop nombreuses pub qui incite à payer pour avoir plus... du coup, les 5 étoiles que j'aurais mis il y a quelques années sont au nombre de 2 car ça donne envie de quitter cette application... c'est vraiment dommage !"
8c4bb588-9b78-4aa5-b4c8-c8299ffe9ba6,Benoit,https://play-lh.googleusercontent.com/a/ACg8ocKAgaeLuPluq7Fj_MVh8879czlhyydfsbH0LYCkzd5RI1uo5w=mo,De belles rencontres,5,0,24.3.1,2024-04-26 01:19:04,,,24.3.1,De belles rencontres
bc4f3fde-76d4-4840-bc51-9bb172a9265a,Iwan Mimo,https://play-lh.googleusercontent.com/a-/ALV-UjXjETOHzhdjOzXREvI9vpccYq3fuLMJKMGM40tGv_jEG7PQJRaFrA,🌷,5,0,24.3.1,2024-04-25 23:59:12,,,24.3.1,🌷
d1806af7-56a7-4def-a786-4ad1d9a22b10,José Martins,https://play-lh.googleusercontent.com/a-/ALV-UjX3pF_5T1oonWXNbfRYhexyqocmgMlCbdSnLxXDCrFJIOfdbYY,"Waouh ! Génial... Une mise à jour hier et hop un nouveau bug de créer mdr... Alors maintenant ce qui est très intéressant c'est que quand tu es en train d'écrire ton message l'appli te sors de la conversation pour faire retour du coup tu n'as plus qu'à recommencer ton message et ça fait ça à peu près toutes les 5 minutes 🤔 et c'était une très bonne idée aussi de retirer le raccourci photo dans les conversations, chose qui était très utile pour retrouver les photos que les gens envoient 🙄👍🏻",1,216,24.4.0,2024-04-25 23:17:50,,,24.4.0,"Waouh ! Génial... Une mise à jour hier et hop un nouveau bug de créer mdr... Alors maintenant ce qui est très intéressant c'est que quand tu es en train d'écrire ton message l'appli te sors de la conversation pour faire retour du coup tu n'as plus qu'à recommencer ton message et ça fait ça à peu près toutes les 5 minutes 🤔 et c'était une très bonne idée aussi de retirer le raccourci photo dans les conversations, chose qui était très utile pour retrouver les photos que les gens envoient 🙄👍🏻"
e9c5a459-9812-47d0-a221-363bfd8f022f,Boucife Boucife,https://play-lh.googleusercontent.com/a/ACg8ocK8zr_aQH2r3pmG8ss_pSDH3_Viapcw_0Ai1obst5ipOwG6qg=mo,Bon aplication,5,0,24.3.1,2024-04-25 21:47:08,,,24.3.1,Bon aplication
0b12f702-4379-453e-81eb-38d5f5f2da6d,Yaa aghilesse,https://play-lh.googleusercontent.com/a/ACg8ocIUKH4iUOJ-iTKZJ1f4QXDYwW3K2Lx8gYZrFuIr7CCMMSLanQ=mo,Positive,5,0,24.3.1,2024-04-25 18:56:15,,,24.3.1,Positive
18d3b93a-3306-41c7-9ca3-fb66a928c0ca,MOH Micho,https://play-lh.googleusercontent.com/a-/ALV-UjU1oH7H1J8a9syMXsN19T9Oale7aRTHKW0c1ZKqiDuYDbwgdeQr,"Grindr is risking the safety of those who need to maintain some discretion. Can you imagine in a country that persecutes anybody who is gay? It's deplorable 🤮 As of now I am only able to use the app when I am not home nor at work so that nobody around me in those two places can spot me nearby. It's difficult to justify usage of an app that limits its usage this way, let alone pay for it. I may just move to other apps entirely. I guess it's time to restore grindr and accept mock location!!!!",1,0,24.3.1,2024-04-25 15:58:59,,,24.3.1,"Grindr is risking the safety of those who need to maintain some discretion. Can you imagine in a country that persecutes anybody who is gay? It's deplorable 🤮 As of now I am only able to use the app when I am not home nor at work so that nobody around me in those two places can spot me nearby. It's difficult to justify usage of an app that limits its usage this way, let alone pay for it. I may just move to other apps entirely. I guess it's time to restore grindr and accept mock location!!!!"
19bd00fd-380e-413f-bd69-e1f084e13f48,Linuxe Kali,https://play-lh.googleusercontent.com/a/ACg8ocIhJ07_o3LfNv7skCHF1RnziLreg_9WsnPKGt_rI-EuPeJpwdA=mo,Nul pleins de faux profils et d'escrocs et voleurs.,1,0,24.4.0,2024-04-25 15:16:36,,,24.4.0,Nul pleins de faux profils et d'escrocs et voleurs.
ea10e764-5e86-4d70-b76e-6b8248aec9ff,Bougma Dieudonne,https://play-lh.googleusercontent.com/a-/ALV-UjWXzoLsK6FVTEtQAOwYTqoNieoM7DG6GTEG3BEGuP-IxxTpTnI,très cool,5,0,,2024-04-25 06:52:19,,,,très cool
aec02f2d-0d31-4c9d-9dbd-665cfc7503b7,mido mido,https://play-lh.googleusercontent.com/a/ACg8ocKvU0Aj5DahiWy3WEs7AErzGPoNoX6Bcx-mF5GjHI-OC3Pp=mo,C'est une catastrophe après la dernière mise a jour l'application marche plus j reçois p de msg et j'envoie difficilement les msg,1,4,24.3.1,2024-04-24 20:22:30,,,24.3.1,C'est une catastrophe après la dernière mise a jour l'application marche plus j reçois p de msg et j'envoie difficilement les msg
81a1fa90-ad97-4a96-ae68-0c86c513d7af,André Fessard,https://play-lh.googleusercontent.com/a-/ALV-UjXCcfVRynhdQ0hWmo1i154TnQYjW3SGAoLZLaAs7DNMcJO2CouM,"Depuis la dernière mise à jour plein de bug. Se ferme tout seul, impossible de trier les contacts les filtres ne fonctionnent pas. Plein de pub",1,4,24.3.1,2024-04-24 18:45:37,,,24.3.1,"Depuis la dernière mise à jour plein de bug. Se ferme tout seul, impossible de trier les contacts les filtres ne fonctionnent pas. Plein de pub"
554f8b85-b0fe-4a93-9db6-da33c2874193,Zakaria Bchaiker,https://play-lh.googleusercontent.com/a-/ALV-UjVPiBVMYRwErc-YvZXzMW5mHQhO3V7zpdVtoiUBsuwvCMCm1jMK,Amusant,5,1,24.3.1,2024-04-23 17:47:30,,,24.3.1,Amusant
33ab7682-e9e6-4a8c-a036-1cbf6ccdc1e7,Ricardo Torrado,https://play-lh.googleusercontent.com/a/ACg8ocI5KvEFRseS52sD3tY5lZ--pgQscPLFtmEXWHO-lGHyPOGNmg=mo,Cool,5,0,24.3.1,2024-04-23 10:45:41,,,24.3.1,Cool
2a32f636-9547-4612-a6ec-03fdc5c3fd41,syl Miister,https://play-lh.googleusercontent.com/a/ACg8ocJpE9-XLMSwPvosKZnoEI28goPqJ_B3cz1B508YSAThhS1rwg=mo,Parfaite,5,0,24.3.1,2024-04-23 09:39:59,,,24.3.1,Parfaite
a5cd00ea-0a1e-4e06-af27-f443eea4f8dd,Falco Mostaert,https://play-lh.googleusercontent.com/a-/ALV-UjWccrx3jegapm6qP8GADre-J0yz3c9-tk3-PkJ7qcrOiEqZx-cM,"Toutes les semaines c'est un service en moins, aujourd'hui on dit adieu a la consultation de profiles via la localisation Application devenue inutile. si t'es gay et pauvre reste seul, j'imagine que c'est leur devise",1,2,24.3.1,2024-04-23 02:56:15,,,24.3.1,"Toutes les semaines c'est un service en moins, aujourd'hui on dit adieu a la consultation de profiles via la localisation Application devenue inutile. si t'es gay et pauvre reste seul, j'imagine que c'est leur devise"
581842e6-678f-465d-ac23-f8b7f83d82f1,gad dom (WAK bureautique),https://play-lh.googleusercontent.com/a-/ALV-UjUICJjmxjm2Vd5rQ9ZjlLsH5F4YUxqzi4k4Qb6onPNSQNM7LUHv,"Maj 2024 : procès de grindr en Angleterre. Ils vendent tout statut hiv, etc... des vrais ordures",1,2,24.3.1,2024-04-22 12:04:50,,,24.3.1,"Maj 2024 : procès de grindr en Angleterre. Ils vendent tout statut hiv, etc... des vrais ordures"
967f2201-61fd-4dce-a14d-c4b987c98502,Will Ayat,https://play-lh.googleusercontent.com/a-/ALV-UjWpFZAq7b_wK2yRFrtG7lECfg4uQxbYAE9GxAI1yH4lqGeUqqSo,Pourri pourri de chez pourri plein de bugs. Ça ne veut pas se connecter se connecter avec une fausse localisation alors que ce n'est pas leur problème. Et la maintenant ça ne fonctionne pas si on se connecte via wifi autre qu'au domicile (sncf en particulier). Deja que c'est bourré de bugs et bugs alors aucun intérêt de payer pour subir ces désagréments jamais résolus. Alors la version gratuite censée montrer 100 personnzs autour c'est en réalité 40 ou 50... Dommage j'étais prêt à payer!,1,36,24.3.1,2024-04-22 09:07:12,,,24.3.1,Pourri pourri de chez pourri plein de bugs. Ça ne veut pas se connecter se connecter avec une fausse localisation alors que ce n'est pas leur problème. Et la maintenant ça ne fonctionne pas si on se connecte via wifi autre qu'au domicile (sncf en particulier). Deja que c'est bourré de bugs et bugs alors aucun intérêt de payer pour subir ces désagréments jamais résolus. Alors la version gratuite censée montrer 100 personnzs autour c'est en réalité 40 ou 50... Dommage j'étais prêt à payer!
67b051fa-f66e-432f-95e2-ad042ed978db,Mr Blanquez,https://play-lh.googleusercontent.com/a-/ALV-UjXqKTUrTioZ56KGHG2uhzeRVfBYbUXv47092cB7qFZiXqEqYRlI,Très bonne application,3,0,24.3.1,2024-04-22 00:49:35,,,24.3.1,Très bonne application
dc2b733c-555d-4dac-811a-7c09ab47768d,Ahmed Nouar,https://play-lh.googleusercontent.com/a/ACg8ocL2T6whzaTgxBuil5BQHvk2BZj2RvL-6TUdz0S74FD_joNZhw=mo,Ne s'ouvre pas ?????,1,0,,2024-04-21 16:02:02,,,,Ne s'ouvre pas ?????
e901e748-68a1-4852-9753-efc3304e3fc6,Reaken hayden,https://play-lh.googleusercontent.com/a/ACg8ocJ5pl0eN_mUkdPX9-FXP-I1CJYprA6po2NGPOsOYW-vOhL_Xg=mo,"Maj , bug , bug et aujourd'hui ça m'ai erreur quand j'essaie d'ouvrir avec mon compte Facebook.. application inactif pour le moment, le développeur sera informé.. mai ***** vous attendais quoi sérieux",1,4,24.3.1,2024-04-21 10:47:58,,,24.3.1,"Maj , bug , bug et aujourd'hui ça m'ai erreur quand j'essaie d'ouvrir avec mon compte Facebook.. application inactif pour le moment, le développeur sera informé.. mai ***** vous attendais quoi sérieux"
e8441cc0-f5b2-4772-9047-c14ba390f72e,Noctis Ackerman,https://play-lh.googleusercontent.com/a-/ALV-UjVZaW0VQ82o0adD1ICePf6qDK0b_sR2D7chlgNrIlPUHhxhY8rN,Pire appli de rencontre que j'ai vue jusqu'ici,1,0,,2024-04-21 06:00:32,,,,Pire appli de rencontre que j'ai vue jusqu'ici
39218a35-885d-431b-a816-6efb297ce627,maracuja maracuja,https://play-lh.googleusercontent.com/a/ACg8ocKyDABxVlsy83ufu83lcLjOuGU-CxUmgwzdolJuvOZm5cjcjQ=mo,"Cette application est devenue une catastrophe !! Quasiment plus possible de naviguer correctement car ca bug grave ! Les messages tardent à partir ou sont carrément bloqués. On est obligé de cliquer plusieurs fois sur envoyer pour les faire partir. Les profils s'affichent difficilement, la lecture des conversations depuis l'affichage d'un profile est exaspérante car inopérante... Bref, c'était toujours mieux avant... par contre ils savent toujours rendre l'appli plus efficace pour les pub 🤷🏽",1,152,24.3.1,2024-04-21 01:39:36,,,24.3.1,"Cette application est devenue une catastrophe !! Quasiment plus possible de naviguer correctement car ca bug grave ! Les messages tardent à partir ou sont carrément bloqués. On est obligé de cliquer plusieurs fois sur envoyer pour les faire partir. Les profils s'affichent difficilement, la lecture des conversations depuis l'affichage d'un profile est exaspérante car inopérante... Bref, c'était toujours mieux avant... par contre ils savent toujours rendre l'appli plus efficace pour les pub 🤷🏽"
53c19afc-34ee-4a1b-b28f-5d2dd4b51e28,berne greg,https://play-lh.googleusercontent.com/a/ACg8ocJfuFhLis91mIAjLVY6cbG9RwgAnbxr9jyaUiR4ADP7rMNiYw=mo,"Nul, cette application fonctionne mal c'est inadmissible vu les prix des abonnements vivement un conçurent !!!",1,0,,2024-04-20 15:41:53,,,,"Nul, cette application fonctionne mal c'est inadmissible vu les prix des abonnements vivement un conçurent !!!"
c7a703f7-b5a3-4fd3-bf57-39a6c905be77,Faruk Camilo Delgado Mavisoy,https://play-lh.googleusercontent.com/a-/ALV-UjXrW07-la52PRMW2f_SnKi_xtNf96ZQm93iT6wJ9iZFKBh-mAxd,"Muy mala no me deja ingresar con ningún correo, me sale un letrero de que hay un fallo vuelve a intentar más tarde y no he podido entrar.",2,0,24.3.1,2024-04-20 11:08:25,"Hola Camilo,

Lamentamos que estés experimentando esto. ¡Queremos que esta aplicación vuelva a funcionar para usted! Comuníquese con nosotros a través del enlace a continuación y nuestro equipo de soporte estará encantado de analizar la situación por usted: https://help.grindr.com/hc/en-us/requests/new?ticket_form_id=360000107373",2021-06-01 16:42:35,24.3.1,"Muy mala no me deja ingresar con ningún correo, me sale un letrero de que hay un fallo vuelve a intentar más tarde y no he podido entrar."
bdb234e7-70bd-4934-899f-ef0dfe5d74cd,Gabriel Natalucci,https://play-lh.googleusercontent.com/a/ACg8ocIKUmUSLnfy2kRidDqtIolWgA5wSbt13Ea-MMx4Ir1yvLbba5c=mo,Trop de pub,2,0,,2024-04-20 10:49:02,,,,Trop de pub
192179a4-895b-427d-b79c-5239d8973afe,ALVES LEO,https://play-lh.googleusercontent.com/a/ACg8ocJJWFG5DqVYBJ2rJ-PD8cgUliCQML4JWIr39K65c3i7A2JSdA=mo,Ça bug toujours,1,0,,2024-04-20 09:47:12,,,,Ça bug toujours
4ab1877c-60e2-4413-b22f-62338ae54f4d,Cedric Gratiot,https://play-lh.googleusercontent.com/a-/ALV-UjUMw0a8ZyBalvbmTHkIYPSMmXjz19aGpOz1CRZ6dnNetn6zboZV,Tu payés et ta pas le service adéquat,2,0,24.3.1,2024-04-20 08:19:03,,,24.3.1,Tu payés et ta pas le service adéquat
6d65e0bf-9a09-4a82-9972-67aa35141a1b,Tony Drapeau,https://play-lh.googleusercontent.com/a/ACg8ocIqXzVw8AxU1HTpGFDZJg-H1B5Mzyn4nYzWkVnUSRcxmMGU6UQ=mo,Bonjour à tous je ne sais pas vous mais moi je n'arrive plus à me connecter sur le site ça me dit qu'il y a un problème qui vient de chez eux mais ça fait 15 jours que j'arrive pas du tout à aller sur le site 😱😡 c'est la première fois que ça m'arrive bonne journée à vous,1,2,24.3.1,2024-04-20 04:37:06,,,24.3.1,Bonjour à tous je ne sais pas vous mais moi je n'arrive plus à me connecter sur le site ça me dit qu'il y a un problème qui vient de chez eux mais ça fait 15 jours que j'arrive pas du tout à aller sur le site 😱😡 c'est la première fois que ça m'arrive bonne journée à vous
05934ede-2650-4dec-b064-a11763e335dd,Alain Cadenat,https://play-lh.googleusercontent.com/a-/ALV-UjVyo7K06lWWBe0OLjrlqBez2-E0fkxofkFDmmNq4DA4NTw0g57b,Bien au début mais devenu une boîte à publicité interminable. Rencontre réelles quasi impossibles avec la version gratuite.,1,0,9.7.0,2024-04-19 18:42:45,,,9.7.0,Bien au début mais devenu une boîte à publicité interminable. Rencontre réelles quasi impossibles avec la version gratuite.
a0c0b889-28de-46a1-b423-ec5d4c662eab,Francis Brien,https://play-lh.googleusercontent.com/a-/ALV-UjWNFytmYSuaStydnmxIPeao7RG84Ois4N_5eLyEtVbVrY9yYZqUCA,Ozzl,3,0,24.3.1,2024-04-19 16:16:44,,,24.3.1,Ozzl
bc8ea512-5519-4ed1-9b62-9deb41ae3f14,Wassim Boos,https://play-lh.googleusercontent.com/a/ACg8ocI-0R333vUnTARJ6ubTBvHaS2a5maAr6rpVsHff44XIdXvXCA=mo,Bon,5,0,,2024-04-19 11:19:59,,,,Bon
cffd6e69-2200-4a16-a121-2cae458a6ef4,Nicolas Angevin,https://play-lh.googleusercontent.com/a-/ALV-UjU2OODXiReFA9oQqU71FKnRAoUmTv8jhcUaVK1Wf4gmMnEmMFzQ,"Je n'arrive à me connecter à mon compte Grindr depuis un bon bout de temps. Ça me dit qu'avec l'appli Facebook ça ne fonctionne pas et qu'avec mon compte Google, pour m'envoyer un code, il trouve pas mon numéro...",2,3,24.3.1,2024-04-19 09:34:36,,,24.3.1,"Je n'arrive à me connecter à mon compte Grindr depuis un bon bout de temps. Ça me dit qu'avec l'appli Facebook ça ne fonctionne pas et qu'avec mon compte Google, pour m'envoyer un code, il trouve pas mon numéro..."
62a3be8d-f0da-4d9b-8d6f-7ffbb6d94ae5,عبد القادر مواز,https://play-lh.googleusercontent.com/a/ACg8ocIMlIBuLOqEFRk7ppi5xVQfLZrkNu02jCEIhI2psxQmUQXNCw=mo,هدا تطبيق لا يعمل,5,5,24.3.1,2024-04-19 08:47:02,,,24.3.1,هدا تطبيق لا يعمل
42a1e84e-3b61-40a4-9afd-279f7a9cec0c,Chettouh Mohamed,https://play-lh.googleusercontent.com/a/ACg8ocLOk0xfo74WMG-_2bJMiukDbHkbAsfhdzIpdFBULvAuP_y6yg=mo,Malossimbk,5,0,,2024-04-18 20:22:00,,,,Malossimbk
97994911-c11e-43fd-a3ac-130fc3a69330,hocine b,https://play-lh.googleusercontent.com/a/ACg8ocJUTxy0FHkDNNEKMZJ0JiZEETs56LVUgaoR3KaKj4_s97gKvA=mo,Ne marche pas,1,0,24.3.1,2024-04-18 18:45:49,,,24.3.1,Ne marche pas
67c8d0e4-706a-4d5a-9df3-187b3196d427,Lionel IVRY,https://play-lh.googleusercontent.com/a/ACg8ocK_JQQ3BYkW9ns0ihhlY16bDKtYhyd5RvLDqAis1bWVx356pA=mo,"Signalement d'un profil qui cherche de la drogue ou d'un autre qui propose des ""cartouches"". Grindr a décidé dans les 2 cas... ""de ne pas prendre de mesure"". Cette application valide donc des pratiques illégales... Que penser ?",1,2,24.3.1,2024-04-18 15:05:16,"Ces comptes frauduleux sont vraiment pénibles ! Nous faisons notre possible pour nous en débarrasser, car nous savons à quel point cela peut avoir un impact sur l'expérience de nos utilisateurs. Si vous en remarquez un, veuillez nous le signaler via l'application afin que nous puissions y jeter un œil et bannir ce compte définitivement.",2022-05-23 09:29:46,24.3.1,"Signalement d'un profil qui cherche de la drogue ou d'un autre qui propose des ""cartouches"". Grindr a décidé dans les 2 cas... ""de ne pas prendre de mesure"". Cette application valide donc des pratiques illégales... Que penser ?"
4af67cc6-6d5a-47fb-acc0-6c4a50304e46,patrick percot,https://play-lh.googleusercontent.com/a/ACg8ocIqLWNiLIPsdPOGBDukfMo6cbZLe4_EOAG0IFeFQL6-f1wN=mo,Je suis très heureux,5,2,9.16.1,2024-04-18 02:25:10,,,9.16.1,Je suis très heureux
c661d49e-0945-48c2-9250-234db351ba63,Ilias An,https://play-lh.googleusercontent.com/a/ACg8ocIgdK44sbbTU71kTvsBogaLP7KJI-MX1XZUA3iuIYc_4xQa8Q=mo,0⭐,1,0,,2024-04-17 16:42:48,,,,0⭐
